sym,time,open,high,low,close,volume
BTCUSD,2019-11-07D00:00:00.000000000,9299.58,9365,9276.5,9341.27,933.4557
BTCUSD,2019-11-07D04:00:00.000000000,9341.27,9375.16,9275,9294.12,892.9068
BTCUSD,2019-11-07D08:00:00.000000000,9294.11,9309.01,9207.51,9245.02,840.948
BTCUSD,2019-11-07D12:00:00.000000000,9246.18,9260.34,9127.27,9185.19,1009.843
BTCUSD,2019-11-07D16:00:00.000000000,9175,9237.6,9126.51,9181.4,950.2569
BTCUSD,2019-11-07D20:00:00.000000000,9181.41,9221.3,9162.67,9195.4,743.0599
BTCUSD,2019-11-08D00:00:00.000000000,9194.85,9250.82,9075,9198.84,1552.349
BTCUSD,2019-11-08D04:00:00.000000000,9198.85,9246,9166.05,9225.13,623.2669
BTCUSD,2019-11-08D08:00:00.000000000,9225.13,9244.18,9086.22,9124.74,1061.871
BTCUSD,2019-11-08D12:00:00.000000000,9122.87,9134.97,8915,9012.13,2601.686
BTCUSD,2019-11-08D16:00:00.000000000,9012.14,9013.97,8660,8794.87,5093.231
BTCUSD,2019-11-08D20:00:00.000000000,8794.86,8840,8695,8794.5,2151.883
BTCUSD,2019-11-09D00:00:00.000000000,8795.83,8887.69,8760.65,8763.01,1344.779
BTCUSD,2019-11-09D04:00:00.000000000,8763.01,8830,8712.52,8825,902.0013
BTCUSD,2019-11-09D08:00:00.000000000,8824.99,8873.48,8802.1,8810.8,594.606
BTCUSD,2019-11-09D12:00:00.000000000,8813.43,8855,8802.1,8811,236.663
BTCUSD,2019-11-09D16:00:00.000000000,8811.28,8873.38,8761.39,8798,775.8802
BTCUSD,2019-11-09D20:00:00.000000000,8797.99,8820,8719.52,8760.12,959.5314
BTCUSD,2019-11-10D00:00:00.000000000,8760.12,8832.19,8760,8807.89,706.4294
BTCUSD,2019-11-10D04:00:00.000000000,8807.89,8807.9,8731.43,8770.19,517.9297
BTCUSD,2019-11-10D08:00:00.000000000,8771.16,8888.24,8771.16,8844.56,675.5401
BTCUSD,2019-11-10D12:00:00.000000000,8844.55,8863,8813.61,8830.96,291.0653
BTCUSD,2019-11-10D16:00:00.000000000,8830.96,8856.69,8787.9,8804.3,433.6752
BTCUSD,2019-11-10D20:00:00.000000000,8804.27,9150,8790,9046,3325.574
BTCUSD,2019-11-11D00:00:00.000000000,9046.58,9102.92,9021,9032.23,826.6834
BTCUSD,2019-11-11D04:00:00.000000000,9032.23,9067.34,9009.17,9010.6,479.4541
BTCUSD,2019-11-11D08:00:00.000000000,9010.6,9025.39,8716.63,8799.2,2065.227
BTCUSD,2019-11-11D12:00:00.000000000,8799.19,8799.19,8590,8725.8,2257.723
BTCUSD,2019-11-11D16:00:00.000000000,8725.8,8739.59,8675.51,8707.02,803.6333
BTCUSD,2019-11-11D20:00:00.000000000,8708.43,8787.86,8686.39,8751.13,781.3419
BTCUSD,2019-11-12D00:00:00.000000000,8752.8,8752.81,8690,8721.54,662.5666
BTCUSD,2019-11-12D04:00:00.000000000,8721.53,8761.08,8693.57,8732,597.9149
BTCUSD,2019-11-12D08:00:00.000000000,8730.71,8783.85,8710.02,8761.79,486.3472
BTCUSD,2019-11-12D12:00:00.000000000,8761.79,8761.79,8700,8729.15,368.0518
BTCUSD,2019-11-12D16:00:00.000000000,8729.15,8870,8556.56,8680.01,2863.344
BTCUSD,2019-11-12D20:00:00.000000000,8680.44,8777.25,8671.02,8761.62,1096.463
BTCUSD,2019-11-13D00:00:00.000000000,8761.34,8818.91,8745,8810,860.7949
BTCUSD,2019-11-13D04:00:00.000000000,8811,8838.8,8721.81,8725.71,694.2198
BTCUSD,2019-11-13D08:00:00.000000000,8725.7,8757,8708.56,8727.35,513.6032
BTCUSD,2019-11-13D12:00:00.000000000,8727.35,8799.99,8720.19,8753.99,1001.244
BTCUSD,2019-11-13D16:00:00.000000000,8753.99,8781.99,8705,8723.05,887.9766
BTCUSD,2019-11-13D20:00:00.000000000,8723.05,8766.84,8721.64,8758.66,706.0659
BTCUSD,2019-11-14D00:00:00.000000000,8758.66,8779,8736.19,8758.34,683.5199
BTCUSD,2019-11-14D04:00:00.000000000,8758.34,8784.61,8725,8752,667.4107
BTCUSD,2019-11-14D08:00:00.000000000,8751.99,8755.08,8621.93,8639.04,1399.036
BTCUSD,2019-11-14D12:00:00.000000000,8639.04,8639.04,8558.01,8611.98,832.2502
BTCUSD,2019-11-14D16:00:00.000000000,8611.98,8670.13,8575.87,8615.62,1200.675
BTCUSD,2019-11-14D20:00:00.000000000,8615.63,8643.73,8600,8632.02,724.0841
BTCUSD,2019-11-15D00:00:00.000000000,8632.01,8665.14,8630,8630,784.3006
BTCUSD,2019-11-15D04:00:00.000000000,8630.01,8636.93,8490.01,8536.38,2161.462
BTCUSD,2019-11-15D08:00:00.000000000,8535.76,8589.91,8521.94,8544.62,752.4568
BTCUSD,2019-11-15D12:00:00.000000000,8544.62,8773.22,8544.29,8611.18,1615.799
BTCUSD,2019-11-15D16:00:00.000000000,8611.87,8682.04,8361,8463.07,2852.947
BTCUSD,2019-11-15D20:00:00.000000000,8462.75,8486.33,8405.95,8472.08,1732.595
BTCUSD,2019-11-16D00:00:00.000000000,8472.07,8510,8429.5,8457.48,1825.732
BTCUSD,2019-11-16D04:00:00.000000000,8457.48,8480,8423,8450.01,627.1801
BTCUSD,2019-11-16D08:00:00.000000000,8450,8501,8446.51,8472,397.4618
BTCUSD,2019-11-16D12:00:00.000000000,8472.01,8531.03,8447.5,8474.15,373.3315
BTCUSD,2019-11-16D16:00:00.000000000,8474.15,8517.14,8452.75,8484.48,476.1636
BTCUSD,2019-11-16D20:00:00.000000000,8484.48,8497.51,8463,8467.02,466.4166
BTCUSD,2019-11-17D00:00:00.000000000,8467.01,8486.77,8452,8481,371.786
BTCUSD,2019-11-17D04:00:00.000000000,8481,8510,8463.36,8473.98,552.7437
BTCUSD,2019-11-17D08:00:00.000000000,8479.15,8491.46,8400,8423.25,364.7669
BTCUSD,2019-11-17D12:00:00.000000000,8423.25,8587.95,8371.02,8524.19,847.0485
BTCUSD,2019-11-17D16:00:00.000000000,8524.19,8574.37,8510,8528.01,391.9897
BTCUSD,2019-11-17D20:00:00.000000000,8528,8561.24,8528,8555,525.0711
BTCUSD,2019-11-18D00:00:00.000000000,8555.01,8637.01,8485.67,8500.01,1072.625
BTCUSD,2019-11-18D04:00:00.000000000,8501,8501.01,8415,8475.88,739.6447
BTCUSD,2019-11-18D08:00:00.000000000,8475.89,8488,8411.22,8438.97,715.4382
BTCUSD,2019-11-18D12:00:00.000000000,8438.98,8488,8409.5,8425.4,545.2005
BTCUSD,2019-11-18D16:00:00.000000000,8425.4,8454.37,8345.23,8400.01,1319.084
BTCUSD,2019-11-18D20:00:00.000000000,8400.01,8419.35,8015,8198.5,4974.612
BTCUSD,2019-11-19D00:00:00.000000000,8198.5,8226.38,8154.07,8168.84,1574.034
BTCUSD,2019-11-19D04:00:00.000000000,8168.84,8197.82,8126.3,8132.65,809.8231
BTCUSD,2019-11-19D08:00:00.000000000,8132.64,8161.71,8078.64,8108.07,1101.756
BTCUSD,2019-11-19D12:00:00.000000000,8108.07,8150.25,7980.07,8059.15,1474.354
BTCUSD,2019-11-19D16:00:00.000000000,8059.15,8105.83,8000,8091.85,1717.955
BTCUSD,2019-11-19D20:00:00.000000000,8087.99,8144.96,8036.97,8093.21,1213.669
BTCUSD,2019-11-20D00:00:00.000000000,8093.22,8140.7,8058.59,8123.36,1043.456
BTCUSD,2019-11-20D04:00:00.000000000,8123.36,8149.98,8088.62,8118.64,787.7027
BTCUSD,2019-11-20D08:00:00.000000000,8118.65,8140.24,8071.63,8112.41,616.6027
BTCUSD,2019-11-20D12:00:00.000000000,8112.4,8118,8030.05,8075.09,512.9431
BTCUSD,2019-11-20D16:00:00.000000000,8075.09,8143.59,8054.33,8112.7,834.6556
BTCUSD,2019-11-20D20:00:00.000000000,8112.7,8222.41,8055.24,8073.16,1602.377
BTCUSD,2019-11-21D00:00:00.000000000,8073.16,8106.32,8055.75,8082.96,942.2542
BTCUSD,2019-11-21D04:00:00.000000000,8082.97,8114.97,8060.91,8099.99,794.4971
BTCUSD,2019-11-21D08:00:00.000000000,8099.99,8107.8,8057.91,8065.14,544.5241
BTCUSD,2019-11-21D12:00:00.000000000,8065.14,8069.73,7831.63,7844.23,2388.323
BTCUSD,2019-11-21D16:00:00.000000000,7844.27,7886,7374.5,7609.65,8145.218
BTCUSD,2019-11-21D20:00:00.000000000,7609.65,7640.51,7531.7,7616.54,3280.22
BTCUSD,2019-11-22D00:00:00.000000000,7616.54,7650.15,7562,7616.46,1794.236
BTCUSD,2019-11-22D04:00:00.000000000,7616.48,7685.34,7581.14,7589.36,1901.446
BTCUSD,2019-11-22D08:00:00.000000000,7589.35,7621.3,7405,7550.98,2624.138
BTCUSD,2019-11-22D12:00:00.000000000,7550.97,7720,6928.31,7099.99,8906.381
BTCUSD,2019-11-22D16:00:00.000000000,7099.98,7160.01,6775.47,7122.03,10916.96
BTCUSD,2019-11-22D20:00:00.000000000,7125,7363.37,7105,7310,5836.489
BTCUSD,2019-11-23D00:00:00.000000000,7310,7392.11,7205.04,7283.03,3491.308
BTCUSD,2019-11-23D04:00:00.000000000,7283.19,7308.24,7160.14,7285.65,1681.155
BTCUSD,2019-11-23D08:00:00.000000000,7285.67,7315.64,7176.49,7190.22,1042.361
BTCUSD,2019-11-23D12:00:00.000000000,7190.22,7234.68,7102.21,7185.01,965.508
BTCUSD,2019-11-23D16:00:00.000000000,7185,7342.31,7155.55,7305.02,1556.738
BTCUSD,2019-11-23D20:00:00.000000000,7302.95,7361.41,7246.11,7293.14,1673.762
BTCUSD,2019-11-24D00:00:00.000000000,7293.14,7341.95,7253.35,7329.29,808.9
BTCUSD,2019-11-24D04:00:00.000000000,7329.29,7344,7201.08,7223,1053.732
BTCUSD,2019-11-24D08:00:00.000000000,7223,7238.61,7165.8,7189.85,762.4231
BTCUSD,2019-11-24D12:00:00.000000000,7188.22,7281.64,7110.08,7211.98,1262.019
BTCUSD,2019-11-24D16:00:00.000000000,7211.98,7211.98,6971.09,6994.89,2415.334
BTCUSD,2019-11-24D20:00:00.000000000,6990.85,7125.37,6910.6,7040.66,2885.216
BTCUSD,2019-11-25D00:00:00.000000000,7041.59,7103.02,6865,6908.64,2316.307
BTCUSD,2019-11-25D04:00:00.000000000,6908.64,6947.98,6613.01,6675,6237.295
BTCUSD,2019-11-25D08:00:00.000000000,6680.04,6734.64,6526,6675.89,5237.728
BTCUSD,2019-11-25D12:00:00.000000000,6675.88,6972.01,6646.76,6881.37,2814.577
BTCUSD,2019-11-25D16:00:00.000000000,6881.34,7295,6877.18,7261.52,6613.759
BTCUSD,2019-11-25D20:00:00.000000000,7261.52,7379.99,7169.57,7210.22,3546.49
BTCUSD,2019-11-26D00:00:00.000000000,7210.22,7257.05,7110.3,7127.01,2676.56
BTCUSD,2019-11-26D04:00:00.000000000,7127.01,7246.36,7083.51,7245.03,2171.799
BTCUSD,2019-11-26D08:00:00.000000000,7246,7340.59,7127.45,7175.85,2296.743
BTCUSD,2019-11-26D12:00:00.000000000,7171.31,7270.52,7021.99,7173.21,2145.881
BTCUSD,2019-11-26D16:00:00.000000000,7171.66,7223.23,7021.84,7100.01,1779.636
BTCUSD,2019-11-26D20:00:00.000000000,7100.01,7147.99,7036.23,7079.57,2086.407
BTCUSD,2019-11-27D00:00:00.000000000,7080.02,7186.99,7067.13,7162.67,1377.027
BTCUSD,2019-11-27D04:00:00.000000000,7162.67,7189.51,7050.71,7078.85,965.1048
BTCUSD,2019-11-27D08:00:00.000000000,7076.86,7125,7042.11,7065.12,835.9059
BTCUSD,2019-11-27D12:00:00.000000000,7067.86,7168.6,6850,7157.44,3508.407
BTCUSD,2019-11-27D16:00:00.000000000,7158.19,7364.86,7131.06,7315.2,3608.557
BTCUSD,2019-11-27D20:00:00.000000000,7315.19,7668.95,7230.1,7575.5,7567.936
BTCUSD,2019-11-28D00:00:00.000000000,7575.49,7678.76,7481.3,7523.72,2729.411
BTCUSD,2019-11-28D04:00:00.000000000,7524.73,7584.94,7486.43,7504.71,1018.095
BTCUSD,2019-11-28D08:00:00.000000000,7504.71,7545,7423.82,7505.32,1110.962
BTCUSD,2019-11-28D12:00:00.000000000,7505.33,7548.81,7455.8,7488.92,846.4761
BTCUSD,2019-11-28D16:00:00.000000000,7488.92,7647.85,7424.14,7621.76,1803.563
BTCUSD,2019-11-28D20:00:00.000000000,7624,7660.82,7545.81,7629.95,2161.631
BTCUSD,2019-11-29D00:00:00.000000000,7629.99,7640.19,7370.62,7432.41,1705.928
BTCUSD,2019-11-29D04:00:00.000000000,7432.41,7521.74,7411,7498.1,820.8243
BTCUSD,2019-11-29D08:00:00.000000000,7495.11,7549.98,7448.81,7521.74,974.7938
BTCUSD,2019-11-29D12:00:00.000000000,7523.14,7607.93,7500.69,7523.29,1385.312
BTCUSD,2019-11-29D16:00:00.000000000,7522.96,7825,7425,7820,4841.355
BTCUSD,2019-11-29D20:00:00.000000000,7820,7870.1,7706.78,7729.69,1773.956
BTCUSD,2019-11-30D00:00:00.000000000,7729.7,7781.66,7683.86,7760,1066.618
BTCUSD,2019-11-30D04:00:00.000000000,7759.99,7786.93,7729.73,7747.15,635.3379
BTCUSD,2019-11-30D08:00:00.000000000,7747.16,7780.12,7722.6,7759.65,395.093
BTCUSD,2019-11-30D12:00:00.000000000,7759.65,7820,7640.56,7668.12,1268.522
BTCUSD,2019-11-30D16:00:00.000000000,7668.12,7721.35,7527.37,7552.68,1361.462
BTCUSD,2019-11-30D20:00:00.000000000,7552.68,7620.6,7453,7511.25,1725.756
BTCUSD,2019-12-01D00:00:00.000000000,7511.22,7574.54,7482.98,7555.92,744.2547
BTCUSD,2019-12-01D04:00:00.000000000,7555.92,7555.92,7239.04,7299.99,3234.614
BTCUSD,2019-12-01D08:00:00.000000000,7300,7353,7251.48,7283.86,1248.544
BTCUSD,2019-12-01D12:00:00.000000000,7283.86,7386.15,7237.16,7319.77,776.6149
BTCUSD,2019-12-01D16:00:00.000000000,7319.77,7472.52,7283.4,7306.84,1206.07
BTCUSD,2019-12-01D20:00:00.000000000,7306.83,7355.99,7277,7353.71,1045.608
BTCUSD,2019-12-02D00:00:00.000000000,7352.35,7448,7311.41,7404.27,1181.137
BTCUSD,2019-12-02D04:00:00.000000000,7405.33,7430,7353.55,7363.15,969.2193
BTCUSD,2019-12-02D08:00:00.000000000,7363.15,7370.36,7157.33,7252.53,1560.705
BTCUSD,2019-12-02D12:00:00.000000000,7252.54,7365.52,7190,7297.17,904.6376
BTCUSD,2019-12-02D16:00:00.000000000,7298.38,7359.12,7235.82,7313.44,1099.596
BTCUSD,2019-12-02D20:00:00.000000000,7313.09,7333,7255.04,7277.7,1214.052
BTCUSD,2019-12-03D00:00:00.000000000,7278.64,7360,7277.71,7305.01,1282.979
BTCUSD,2019-12-03D04:00:00.000000000,7305.01,7412.85,7305,7352.6,1429.201
BTCUSD,2019-12-03D08:00:00.000000000,7352.6,7364.1,7268.89,7295.14,841.2233
BTCUSD,2019-12-03D12:00:00.000000000,7295.13,7324.7,7237.26,7268.99,538.5674
BTCUSD,2019-12-03D16:00:00.000000000,7268.99,7365,7268.98,7339.64,1134.89
BTCUSD,2019-12-03D20:00:00.000000000,7339.65,7364.7,7311.59,7330.64,1228.969
BTCUSD,2019-12-04D00:00:00.000000000,7330.64,7346.29,7290.69,7302.94,996.1943
BTCUSD,2019-12-04D04:00:00.000000000,7302.94,7302.97,7104.02,7153.09,2029.859
BTCUSD,2019-12-04D08:00:00.000000000,7153.08,7167.44,7121.34,7131.62,775.3557
BTCUSD,2019-12-04D12:00:00.000000000,7131.62,7239.99,7080,7205.84,933.6784
BTCUSD,2019-12-04D16:00:00.000000000,7205.84,7775,7205.84,7474.56,6066.441
BTCUSD,2019-12-04D20:00:00.000000000,7476.22,7510,7452,7492.36,1206.591
BTCUSD,2019-12-05D00:00:00.000000000,7492.71,7492.71,7086.76,7198.99,5478.601
BTCUSD,2019-12-05D04:00:00.000000000,7199,7240.85,7172.8,7222.06,771.0429
BTCUSD,2019-12-05D08:00:00.000000000,7222.06,7381.49,7152.78,7309.13,2556.325
BTCUSD,2019-12-05D12:00:00.000000000,7309.13,7424.99,7289.1,7370.67,823.885
BTCUSD,2019-12-05D16:00:00.000000000,7370.67,7489.87,7317.79,7340.76,2145.635
BTCUSD,2019-12-05D20:00:00.000000000,7340.75,7415.82,7261.93,7380.01,1668.648
BTCUSD,2019-12-06D00:00:00.000000000,7380,7449.99,7351.8,7393.54,1283.266
BTCUSD,2019-12-06D04:00:00.000000000,7393.55,7441.7,7322,7373.02,1457.013
BTCUSD,2019-12-06D08:00:00.000000000,7373.02,7412,7336.9,7369.56,654.5926
BTCUSD,2019-12-06D12:00:00.000000000,7370,7449.99,7305.75,7347.5,889.0598
BTCUSD,2019-12-06D16:00:00.000000000,7347.51,7435.32,7345,7373.1,1211.293
BTCUSD,2019-12-06D20:00:00.000000000,7373.09,7609.5,7373.09,7449.43,3478.273
BTCUSD,2019-12-07D00:00:00.000000000,7448.25,7569.55,7429.01,7540.08,1656.798
BTCUSD,2019-12-07D04:00:00.000000000,7541.76,7584.72,7511,7543,987.0459
BTCUSD,2019-12-07D08:00:00.000000000,7543,7643,7517.85,7533.44,1291.059
BTCUSD,2019-12-07D12:00:00.000000000,7532.33,7555.54,7487,7536.22,652.8777
BTCUSD,2019-12-07D16:00:00.000000000,7535.95,7570.32,7510.17,7521.26,685.6747
BTCUSD,2019-12-07D20:00:00.000000000,7521.27,7544.66,7489.11,7531.94,581.4865
BTCUSD,2019-12-08D00:00:00.000000000,7530.8,7539.54,7490.33,7502.19,678.1944
BTCUSD,2019-12-08D04:00:00.000000000,7502.2,7508.98,7387.5,7416.62,1430.059
BTCUSD,2019-12-08D08:00:00.000000000,7416.62,7467.11,7396.12,7445.1,493.9363
BTCUSD,2019-12-08D12:00:00.000000000,7446.07,7554.09,7426.72,7527.72,706.6435
BTCUSD,2019-12-08D16:00:00.000000000,7527.72,7580.84,7509.66,7559.99,473.3919
BTCUSD,2019-12-08D20:00:00.000000000,7560,7576.98,7511.03,7525.4,611.7571
BTCUSD,2019-12-09D00:00:00.000000000,7525.12,7559,7519.01,7520,527.7406
BTCUSD,2019-12-09D04:00:00.000000000,7520,7550,7471.67,7518.68,1082.594
BTCUSD,2019-12-09D08:00:00.000000000,7518.67,7537.25,7462.25,7472.1,590.7687
BTCUSD,2019-12-09D12:00:00.000000000,7472.09,7499.99,7444.59,7475.5,570.8325
BTCUSD,2019-12-09D16:00:00.000000000,7475.51,7659.38,7369.28,7418.89,4158.997
BTCUSD,2019-12-09D20:00:00.000000000,7418.9,7450.04,7344.75,7368.83,2164.987
BTCUSD,2019-12-10D00:00:00.000000000,7368.83,7380.98,7262.87,7337.51,1685.071
BTCUSD,2019-12-10D04:00:00.000000000,7337.51,7398,7313.03,7370.42,978.0094
BTCUSD,2019-12-10D08:00:00.000000000,7370.42,7385,7325.09,7342.54,784.4199
BTCUSD,2019-12-10D12:00:00.000000000,7342.54,7366.7,7275,7337.43,747.1696
BTCUSD,2019-12-10D16:00:00.000000000,7337.43,7350,7211.11,7235.11,2066.284
BTCUSD,2019-12-10D20:00:00.000000000,7235.12,7258.27,7156.03,7229.99,1758.919
BTCUSD,2019-12-11D00:00:00.000000000,7229.98,7250,7185,7219.37,852.4565
BTCUSD,2019-12-11D04:00:00.000000000,7219.37,7263.31,7181.2,7206.22,790.2834
BTCUSD,2019-12-11D08:00:00.000000000,7206.21,7225.56,7177.51,7210.87,734.3646
BTCUSD,2019-12-11D12:00:00.000000000,7210.86,7223.54,7206.82,7206.83,62.25407
